date,pred,p_up,alloc,regime,btc_fwd,strat,dir_match,variant
2024-01-12,0.0016093278536573052,0.4018162786960602,0.1309149417231377,BULL,-0.026265271056802653,-0.0015362074874303393,False,H=7_sameK
2024-01-19,0.07253817468881607,0.6556571125984192,1.0,MILD,0.003948243634093407,0.003948243634093407,True,H=7_sameK
2024-01-26,0.04651811346411705,0.5528170466423035,1.0,MILD,0.032911871815636706,0.032911871815636706,True,H=7_sameK
2024-02-02,0.06038271263241768,0.655316174030304,1.0,BULL,0.09103634259259241,0.09103634259259241,True,H=7_sameK
2024-02-09,0.024985700845718384,0.7285045385360718,1.0,BULL,0.10589956838946679,0.10589956838946679,True,H=7_sameK
2024-02-16,0.008857296779751778,0.5325907468795776,0.5490090221871324,BULL,-0.026474504792503906,-0.013587836313102012,False,H=7_sameK
2024-02-23,0.040347181260585785,0.7861241102218628,1.0,BULL,0.23033098396563934,0.23033098396563934,True,H=7_sameK
2024-02-28,-0.008678960613906384,0.673957109451294,0.0,BULL,-0.0007079691376711272,0.0008393160389850163,True,H=7_sameK
2024-03-01,-0.043324798345565796,0.30344125628471375,0.0,BULL,0.0938933671433082,0.00041957000000003575,False,H=7_sameK
2024-03-04,-0.05763961747288704,0.25661736726760864,0.0,BULL,-0.0017806247454968949,0.0016793365293834572,True,H=7_sameK
2024-03-08,-0.0617208369076252,0.10110969841480255,0.0,BULL,0.020193414409771293,0.002099611128611123,False,H=7_sameK
2024-03-15,-0.03783091902732849,0.28579697012901306,0.0,BULL,-0.10881246506287434,0.0008393160389850163,True,H=7_sameK
2024-03-19,0.04598071053624153,0.6097486615180969,1.0,BULL,0.09530768162693293,0.09530768162693293,True,H=7_sameK
2024-03-20,0.0013403678312897682,0.6073436737060547,0.11171066750798911,BULL,-0.05960848466498847,-0.005945144170253762,False,H=7_sameK
2024-03-22,0.022043326869606972,0.5956103205680847,1.0,BULL,0.09489371227074028,0.09489371227074028,True,H=7_sameK
2024-03-29,-0.015150539577007294,0.5180169343948364,0.0,BULL,-0.029060906329428482,0.0020100141164518526,True,H=7_sameK
2024-04-05,-0.017702559009194374,0.38262686133384705,0.0,BULL,-0.010381798338027437,0.0020100141164518526,True,H=7_sameK
2024-04-12,-0.0164190586656332,0.5412699580192566,0.0,BULL,-0.049146022469579775,0.0020100141164518526,True,H=7_sameK
2024-04-19,0.03395669534802437,0.6681873798370361,1.0,MILD,-0.0007521387771257659,-0.0007521387771257659,False,H=7_sameK
2024-04-26,0.03237483650445938,0.4218846261501312,1.0,MILD,-0.013925040940090838,-0.013925040940090838,False,H=7_sameK
2024-05-03,0.03803122788667679,0.6130439043045044,1.0,MILD,-0.0331099467081285,-0.0331099467081285,False,H=7_sameK
2024-05-10,-0.00640866020694375,0.3330997824668884,0.0,MILD,0.10236860236325707,0.0019650427386139757,False,H=7_sameK
2024-05-17,0.024595309048891068,0.5235041379928589,1.0,BULL,0.022767814514203844,0.022767814514203844,True,H=7_sameK
2024-05-24,-0.006604284048080444,0.44885197281837463,0.0,BULL,-0.014733481361558387,0.0015717255220015769,True,H=7_sameK
2024-05-31,-0.01698850467801094,0.4045611321926117,0.0,BULL,0.026881695753376622,0.0019650427386139757,False,H=7_sameK
2024-06-07,-0.016422497108578682,0.4351610243320465,0.0,BULL,-0.04774827122827863,0.0019650427386139757,True,H=7_sameK
2024-06-14,-0.020028788596391678,0.4158218502998352,0.0,BULL,-0.028775214822726602,0.0019650427386139757,True,H=7_sameK
2024-06-21,-0.0005803852109238505,0.4854995310306549,0.0,MILD,-0.05792818484037998,0.0019650427386139757,True,H=7_sameK
2024-06-28,0.002564898459240794,0.3693973422050476,0.11239757041309235,MILD,-0.06286920068630608,-0.005322168701918047,False,H=7_sameK
2024-07-05,0.012324153445661068,0.6643420457839966,0.22717380994225278,BEAR,0.02225564063791574,0.006574535169404629,True,H=7_sameK
2024-07-12,0.04332023859024048,0.610946774482727,0.7284741841308704,BEAR,0.15151211540687282,0.11090622448978382,True,H=7_sameK
2024-07-19,-0.03156016394495964,0.21256479620933533,0.0,BULL,0.018721722172217348,0.0019650427386139757,False,H=7_sameK
2024-07-26,-0.00813245214521885,0.14434656500816345,0.0,BULL,-0.09438742039044301,0.0019650427386139757,True,H=7_sameK
2024-08-02,0.01728055439889431,0.4397982656955719,0.6148170275640427,MILD,0.003051464974739959,0.002481494533903432,True,H=7_sameK
2024-08-08,0.01861034333705902,0.39658278226852417,0.3071061699644639,BEAR,-0.013747043696631933,-0.0039497025309518635,False,H=7_sameK
2024-08-09,0.023009316995739937,0.3549662232398987,0.4132603730751678,BEAR,-0.03227243372110089,-0.012183949556280063,False,H=7_sameK
2024-08-16,0.03723164647817612,0.5375782251358032,0.47455610150084115,BEAR,0.08768874862844078,0.042645750411894875,True,H=7_sameK
2024-08-23,-0.008444523438811302,0.5741534233093262,0.0,MILD,-0.07672488695640223,0.0019650427386139757,True,H=7_sameK
2024-08-30,-0.009908756241202354,0.34752970933914185,0.0,BEAR,-0.087291470010735,0.0019650427386139757,True,H=7_sameK
2024-09-06,0.039084456861019135,0.825733482837677,0.7758304139086699,BEAR,0.12110211873067778,0.09439520971740549,True,H=7_sameK
2024-09-13,-0.014022864401340485,0.2827960252761841,0.0,BEAR,0.044679989421138044,0.0019830310475399404,False,H=7_sameK
2024-09-20,0.028654664754867554,0.6997864842414856,0.5458308046143363,BEAR,0.04064647660125886,0.023098985521985683,True,H=7_sameK
2024-09-27,0.007587000727653503,0.41572102904319763,0.2957965278292417,MILD,-0.056012662317669326,-0.01515289210812076,False,H=7_sameK
2024-10-04,0.018326546996831894,0.4893348813056946,0.1978933960050811,BEAR,0.007312437586573406,0.003059328704011254,True,H=7_sameK
2024-10-11,-0.004230375401675701,0.38096484541893005,0.0,BEAR,0.09414774544291649,0.0020100141164518526,False,H=7_sameK
2024-10-18,-0.030075009912252426,0.28264209628105164,0.0,MILD,-0.025277225697083017,0.0020100141164518526,True,H=7_sameK
2024-10-25,-0.031803473830223083,0.31421327590942383,0.0,MILD,0.04194527809017101,0.0020100141164518526,False,H=7_sameK
2024-11-01,-0.0244777612388134,0.24166958034038544,0.0,BULL,0.08742919197807208,0.0012055241052768562,False,H=7_sameK
2024-11-06,0.0046416656114161015,0.48567524552345276,0.2569218085393631,BULL,0.01240922728116578,0.0038118785599660066,True,H=7_sameK
2024-11-08,0.030920004472136497,0.6784176826477051,1.0,BULL,0.15864912956226007,0.15864912956226007,True,H=7_sameK
2024-11-11,0.029493074864149094,0.7983375787734985,1.0,BULL,0.02689378518339791,0.02689378518339791,True,H=7_sameK
2024-11-15,0.020269397646188736,0.7297185659408569,1.0,BULL,0.0863424285529264,0.0863424285529264,True,H=7_sameK
