date,mempool_size_bytes,mempool_tx_count,miners_revenue_usd,cost_per_tx_usd,total_fees_usd,n_transactions,sopr,nupl,sth_sopr,realized_price,sopr_ma7,sopr_ma30,sopr_below_1,nupl_ma30,nupl_capitulation,nupl_euphoria,sth_sopr_ma7,sth_capitulation,mempool_ma7,mempool_congestion,miners_revenue_ma30,miners_revenue_ratio
2020-01-05,,,,,,,1.0015932649548864,0.2418,0.9949513517,5569.3758,0.9982479039796418,0.99463323936387,0,0.2249733333333333,0,0,0.9773381157285714,1,2032.8333333333333,,13642868.348482788,
2020-01-06,1254468.0,3513.0,,,,,1.0037760714551462,0.2823,1.0038255661,5573.143,0.9986642748464076,0.994731527934946,0,0.2259933333333333,0,0,0.9853700221285714,0,2243.333333333333,1.5659732540861813,13408008.327847105,
2020-01-07,,,,,,,1.0089465557544883,0.3145,0.9932041472,5577.5703,1.0008589060699595,0.9950665778022004,0,0.22803,0,0,0.9864249690714286,1,2243.333333333333,,13408008.327847105,
2020-01-08,14362872.5,26188.0,14890476.7245234,46.8226009280057,30.83081053,318019.0,1.010273122870074,0.3076,1.0183264758,5580.1593,1.0026232408050353,0.9955104916354832,0,0.2304666666666666,0,0,0.9908430297714286,0,10427.833333333334,2.511355826553934,13593316.87743164,1.0954262935814714
2020-01-09,,,,,,,1.0059251185001865,0.2858,1.0671928161,5582.7159,1.0039659706542463,0.9958859432967108,0,0.2325433333333333,0,0,1.0023684538857145,0,10427.833333333334,,13593316.87743164,
2020-01-10,,,,,,,1.0020443008348805,0.3128,1.0075045998,5586.729,1.0040891309888529,0.9962099459369732,0,0.23562,0,0,1.0062753528142856,0,10427.833333333334,,13812073.74093823,
2020-01-11,548264.5,1627.5,,,,,1.0033339378109412,0.3044,0.9939654221,5587.2783,1.005127481740086,0.996613765554974,0,0.23843,0,0,1.0112814826857144,1,10442.833333333334,0.1558485085465311,13812073.74093823,
2020-01-12,,,15625350.6674988,54.7886892998734,14.53164303,283136.0,1.005122331286935,0.3155,1.0241439022,5588.9331,1.005631634073236,0.9969085357077998,0,0.24142,0,0,1.0154518470428573,0,10442.833333333334,,14038733.3567583,1.1130171270028928
2020-01-13,1270735.5,2318.5,,,,,1.006266545035328,0.3117,1.0175098152,5590.6635,1.005987416013262,0.997299094897705,0,0.24491,0,0,1.0174067397714286,0,10044.666666666666,0.230819008429017,14038733.3567583,
2020-01-14,,,,,,,1.0236873638655195,0.3649,1.0458438728,5607.7459,1.0080932457434093,0.9981550202695728,0,0.2500233333333333,0,0,1.0249267005714289,0,10044.666666666666,,14454831.283007983,
2020-01-15,4208724.5,12176.5,,,,,1.0119835849962997,0.3625,1.0226807686,5617.0967,1.0083375974757272,0.9989139456426562,0,0.2559099999999999,0,0,1.0255487424,0,5374.166666666667,2.2657466273840905,14454831.283007983,
2020-01-16,,,17478168.636505,53.6227320285354,23.85247351,325947.0,1.011721204285087,0.3552,1.02827789,5622.1074,1.0091656097307131,0.9996078556129409,0,0.2626366666666667,0,0,1.019989467242857,0,5374.166666666667,,14832748.452195114,1.1783499661465902
2020-01-17,,,,,,,1.0097650815244337,0.3686,1.0103421084,5627.7305,1.010268578400649,1.0006466342322755,0,0.2671733333333333,0,0,1.0203948256142856,0,5374.166666666667,,14832748.452195114,
2020-01-18,283243.5,748.5,,,,,1.0075492827254382,0.3694,1.0287790502,5629.9445,1.0108707705312916,1.000864204207731,0,0.2722266666666667,0,0,1.025368201057143,0,5081.166666666667,0.1473086889493882,14867190.799239544,
2020-01-19,,,,,,,1.0008163297074055,0.352,1.0205020481,5629.6548,1.0102556274485015,1.0008340019423982,0,0.2765666666666667,0,0,1.0248479361857143,0,5081.166666666667,,14867190.799239544,
2020-01-20,449966.5,1134.0,16034934.2929324,50.056922752291,17.74334005,313661.0,0.9991266076416612,0.3482,1.0204103667,5629.3851,1.0092356363922637,1.0008646341777092,1,0.2809366666666666,0,0,1.0252623006857142,0,4686.333333333333,0.2419802261896294,15013158.73595115,1.0680586660643547
2020-01-21,,,,,,,1.0039998107334067,0.355,1.0085037016,5631.3772,1.0064231288019616,1.0009987239759417,0,0.2843533333333333,0,0,1.0199279905142855,0,4686.333333333333,,15013158.73595115,
2020-01-22,4453972.0,9026.5,,,,,1.0023237709523527,0.3487,1.0096073756,5632.1851,1.0050431553671122,1.0009944904952146,0,0.2880933333333333,0,0,1.018060362942857,0,3636.3333333333335,2.482308185901549,15192462.731852785,
2020-01-23,,,,,,,1.000721338366968,0.3268,1.0153470844,5632.1175,1.003471745950238,1.0009590776761774,0,0.2914066666666667,0,0,1.016213105,0,3636.3333333333335,,15192462.731852785,
2020-01-24,,,16478219.0489395,51.7239595986548,16.10082373,313887.0,1.0063872561082443,0.3311,1.0029524467,5634.6007,1.0029891994622109,1.0024673392725607,0,0.29498,0,0,1.0151574390428573,0,3636.3333333333335,,15353182.271488626,1.0732771068275602
2020-01-25,2753508.0,1602.5,,,,,1.0020853157837295,0.3247,0.9996866068,5635.4365,1.0022086327562527,1.0026672729619233,0,0.29832,0,0,1.0110013757,1,3921.0,0.4086967610303494,15353182.271488626,
2020-01-26,,,,,,,1.0041673297349922,0.3425,0.9904046825,5637.1567,1.002687347045908,1.0029818174887637,0,0.3020966666666666,0,0,1.0067017520428572,1,3921.0,,15615860.712110372,
2020-01-27,5534300.5,11426.0,,,,,1.0046374417514414,0.3663,0.9993892221,5641.553,1.0034746090615907,1.0031996864559152,0,0.30642,0,0,1.0036987313857142,1,7351.666666666667,1.5542053956019042,15615860.712110372,
2020-01-28,,,16242549.0084109,47.7648977462592,22.98737848,340052.0,1.0099552753957863,0.3924,1.0122879437,5648.9802,1.004325389727645,1.004411676832608,0,0.3112933333333333,0,0,1.0042393374,0,7351.666666666667,,15694196.74914794,1.034939810429784
2020-01-29,2800063.0,7932.5,,,,,1.0266615493619484,0.3922,1.0295880664,5659.7725,1.00780221521473,1.005271679298413,0,0.3167233333333333,0,0,1.0070937218,0,6987.0,1.1353227422355805,15694196.74914794,
2020-01-30,,,,,,,1.0116301712673108,0.4037,1.0680480978,5670.1078,1.0093606199147789,1.0058732137676696,0,0.32275,0,0,1.014622438,0,6987.0,,16057232.824723871,
2020-01-31,,,,,,,1.0167858677230084,0.393,1.0572358671,5680.2842,1.0108461358597454,1.0065019833676183,0,0.3284066666666667,0,0,1.0223772123428572,0,6987.0,,16057232.824723871,
2020-02-01,460371.5,1586.5,17858163.3183205,58.7973400795474,17.4815999,303724.0,1.005084699785722,0.3943,1.0219186116,5682.6233,1.0112746192886013,1.006787273041952,0,0.3349366666666666,0,0,1.0255532130285714,0,6981.666666666667,0.2272380042969682,16282349.136423452,1.0967805178905032
2020-02-02,,,,,,,0.9998331695660142,0.3916,1.0299668587,5682.3871,1.010655453550176,1.0067423060777314,1,0.3400366666666666,0,0,1.0312049524857143,0,6981.666666666667,,16282349.136423452,
2020-02-03,9969587.0,13329.0,,,,,1.0044341125271992,0.3872,1.0203789912,5686.3021,1.0106264065181414,1.0070212604102278,0,0.34489,0,0,1.0342034909285716,0,7616.0,1.7501313025210083,16372551.671018643,
2020-02-04,,,,,,,1.0034338704289545,0.3792,1.024929221,5687.9856,1.0096947772371654,1.00708261392603,0,0.34947,0,0,1.0360093876857144,0,7616.0,,16372551.671018643,
2020-02-05,2268630.0,5657.5,19130672.8183499,51.2322154900361,25.44140813,368604.0,1.0100759917989024,0.4086,1.0167979591,5694.1973,1.007325411871016,1.007292611270822,0,0.35368,0,0,1.0341822295,0,6857.666666666667,0.8249890633354396,16717316.81443505,1.1443626408892944
2020-02-06,,,,,,,1.0172933254408334,0.4137,1.0570120974,5709.7877,1.008134433895805,1.0075708369270333,0,0.3569866666666667,0,0,1.0326056580142855,0,6857.666666666667,,16717316.81443505,
2020-02-07,,,,,,,1.025546797940818,0.4151,1.0349297307,5732.1236,1.009385995355492,1.0080799594293917,0,0.36057,0,0,1.0294190671,0,6857.666666666667,,16978293.970136713,
2020-02-08,282312.5,905.0,,,,,1.015945928371416,0.4208,1.0419389829,5740.211,1.0109375994391625,1.0084139864250994,0,0.36507,0,0,1.0322791201428572,0,6630.5,0.1364904607495664,16978293.970136713,
2020-02-09,,,19747647.2563808,61.9374694396448,19.8217869,317070.0,1.0177722044329869,0.4339,1.0325738222,5746.739,1.0135003187058729,1.0089382498783694,0,0.3691066666666666,0,0,1.0326515435,0,6630.5,,17324463.130917225,1.1398706619161645
2020-02-10,12433460.0,22145.0,,,,,1.0275052486897944,0.4164,1.0592018001,5761.6198,1.0167961953005291,1.009743960240998,0,0.37284,0,0,1.038197659057143,0,9569.166666666666,2.314203605329618,17324463.130917225,
2020-02-11,,,,,,,1.0152551846761302,0.438,1.046565078,5773.4029,1.0184849544786974,1.0100817220206375,0,0.3769233333333333,0,0,1.0412884957714286,0,9569.166666666666,,17567193.48283414,
2020-02-12,14074958.0,21058.0,,,,,1.012507017243891,0.442,1.0240906938,5781.0556,1.018832243827981,1.0102897377609232,0,0.3812666666666667,0,0,1.0423303150142855,0,14702.666666666666,1.43225718690487,17567193.48283414,
2020-02-13,,,18474198.4419548,54.3229361297891,35.47858608,340081.0,1.0113706419194055,0.4346,1.0466100359,5787.6205,1.0179861461820632,1.0098791803627194,0,0.38359,0,0,1.0408443062285715,0,14702.666666666666,,17680569.102724224,1.0448870924131222
2020-02-14,,,,,,,1.0085969445788885,0.4408,1.0417890122,5794.0838,1.0155647385589304,1.0097662923488058,0,0.3862,0,0,1.0418242035857144,0,14702.666666666666,,17680569.102724224,
2020-02-15,1790976.5,4187.5,,,,,1.0021390770166436,0.4155,1.0284697195,5793.7645,1.0135923312225343,1.0094468881065244,0,0.38821,0,0,1.0399000231,0,15796.833333333334,0.2650847743746109,17709483.455041256,
2020-02-16,,,,,,,1.0036209327370724,0.4176,1.0372945673,5796.3374,1.011570720980261,1.0092420831469455,0,0.3898433333333333,0,0,1.040574415257143,0,15796.833333333334,,17709483.455041256,
2020-02-17,7107154.0,13833.0,19823862.1987849,56.7259918641387,25.29770103,341491.0,1.0193760901,0.4014,1.011719944,5796.1071,1.0104094126102905,1.0096363100594308,0,0.39091,0,0,1.033791292957143,0,13026.166666666666,1.0619394296096318,17973780.798009213,1.1029322334330796
2020-02-18,,,,,,,1.0109063950056998,0.43,1.0196939278,5811.7595,1.0097881569430858,1.009972645569374,0,0.3935099999999999,0,0,1.0299525572142858,0,13026.166666666666,,17973780.798009213,
2020-02-19,1294939.0,4306.5,,,,,1.0072512519159815,0.3968,1.0066724299,5812.0308,1.009037333324813,1.0102434670451848,0,0.39513,0,0,1.0274642338,0,7442.333333333333,0.5786491691673759,18250758.87016305,
2020-02-20,,,,,,,0.9974206462848242,0.3955,1.0373780967,5811.3565,1.007044476805587,1.0100241615635652,1,0.39648,0,0,1.0261453853428573,0,7442.333333333333,,18250758.87016305,
2020-02-21,,,18886942.6943443,55.7986276879979,23.54449483,338484.0,1.0038138560614025,0.4008,1.0086852318,5813.5913,1.0063611784459463,1.0100738310672004,0,0.3982166666666666,0,0,1.0214162738571428,0,7442.333333333333,,18330281.848185703,1.0303683735345126
2020-02-22,3597527.0,8098.5,,,,,1.0037512729205562,0.399,1.0094021683,5815.158,1.0065914921465051,1.0101748288856534,0,0.4006233333333334,0,0,1.0186923379714286,0,8746.0,0.9259661559570088,18330281.848185703,
2020-02-23,,,,,,,1.0077778297742637,0.4165,1.0190758834,5818.9999,1.0071853345803896,1.0102211813411872,0,0.40347,0,0,1.0160896688428571,0,8746.0,,18594862.24807801,
2020-02-24,8288858.5,15964.5,,,,,1.0044202334665118,0.3967,1.0252322901,5820.278,1.0050487836327484,1.0102990119306132,0,0.40587,0,0,1.018020004,0,9456.5,1.688203880928462,18594862.24807801,
2020-02-25,,,17822599.4317669,51.4271682587918,24.54482939,334593.0,1.015260710884977,0.3764,1.0747152864,5826.7402,1.0056708287583596,1.0106687913022794,0,0.407,0,0,1.0258801980857142,0,9456.5,,18498329.396039125,0.9634707572881196
2020-02-26,,,,,,,0.9894593351770647,0.3384,1.0014120805,5821.2223,1.0031291263670856,1.010162854416467,1,0.40607,0,0,1.0251287196,0,12031.5,,18498329.396039125,
2020-02-27,3356079.5,8370.0,,,,,0.9895824592485212,0.3373,0.9673015816,5817.735,1.0020093853618997,1.0094837605448914,1,0.4042333333333333,0,0,1.0151177888714285,1,10811.0,0.7742114512996022,18820583.737128872,
2020-02-28,,,,,,,0.9951963880165604,0.3353,0.9789963518,5816.8448,1.0007783184983507,1.0084349218333784,1,0.4023366666666667,0,0,1.0108765203,1,10811.0,,18820583.737128872,
2020-02-29,981156.0,2940.0,15277906.3501235,49.6798861567392,18.50395585,307527.0,0.996454843158863,0.3224,0.9886393531,5815.1505,0.9997359713895372,1.007929077563097,1,0.3996266666666666,0,0,1.007910403842857,1,9091.5,0.3233789803662762,18377749.0637532,0.8313263118961843
2020-03-01,,,,,,,0.9929743958861124,0.3194,0.9761416035,5813.5722,0.9976211951198016,1.0071353618352004,1,0.3971733333333333,0,0,1.0017769352857144,1,9091.5,,18377749.0637532,
2020-03-02,12028202.0,23632.0,,,,,1.0046768713707777,0.3469,0.9587131891,5816.9028,0.997657857677554,1.0071217675547022,0,0.3955933333333333,0,0,0.9922742065714286,1,11647.333333333334,2.0289622803502945,18451975.598815013,
2020-03-03,,,,,,,1.0055263532283198,0.3364,0.9762227861,5818.5516,0.996267235155174,1.0073115403434456,0,0.3937533333333333,0,0,0.9782038493857144,1,11647.333333333334,,18451975.598815013,
2020-03-04,,,18948989.9695022,51.4939195062357,24.25737051,358745.0,0.9811864093687224,0.3371,0.9463892097,5804.3133,0.9950853886111252,1.0065366169048298,1,0.3920833333333333,0,0,0.9703434392714284,1,11647.333333333334,,18514102.395150915,1.0234895305788732
2020-03-05,240032.5,884.0,,,,,1.003100838893176,0.3593,0.9924675775,5806.0134,0.9970165857032188,1.0065255158536373,0,0.39142,0,0,0.9739385815428572,1,9152.0,0.096590909090909,18514102.395150915,
2020-03-06,,,,,,,1.0034546805506386,0.365,1.0010338915,5808.4689,0.9981963417795158,1.006304805478695,0,0.3899666666666667,0,0,0.9770868015,0,9152.0,,18426020.906122487,
2020-03-07,1649217.0,3967.5,,,,,1.000598897128934,0.3473,1.0036417828,5807.9151,0.9987883494895256,1.0057483245349652,0,0.3877533333333333,0,0,0.9792300057428572,0,9494.5,0.4178735057138343,18426020.906122487,
2020-03-08,,,17385259.2570763,56.9351412699975,16.14238732,302694.0,0.991211405834178,0.2843,1.0157690324,5803.6924,0.9985364937678208,1.0046038114647438,1,0.3833933333333333,0,0,0.9848910670142856,0,9494.5,,18295925.699991714,0.9502257246860252
2020-03-09,7569121.0,13666.5,,,,,0.9776031125171852,0.2663,0.9756707753,5793.527,0.9946688139315932,1.0033257176029362,1,0.3782433333333333,0,0,0.9873135793285714,1,6172.666666666667,2.214034992979803,18295925.699991714,
2020-03-10,,,,,,,0.98655876542756,0.2683,0.929311973,5787.3247,0.991959158531485,1.0022852696360889,1,0.3727233333333333,0,0,0.9806120346,1,6172.666666666667,,18088536.906221844,
2020-03-11,,,,,,,0.9781935065629468,0.2729,0.94293885,5772.7112,0.9915316009878028,1.0006415448985269,1,0.36794,0,0,0.9801191260714288,1,6172.666666666667,,18088536.906221844,
2020-03-12,12809071.0,20131.5,13544827.8769228,37.7012858874398,59.16829292,349978.0,0.9089612555513852,-0.1396,0.9468672964,5651.8383,0.9780830890818326,0.9970984139277022,1,0.3486866666666666,1,0,0.9736048002,1,12588.5,1.599197680422608,17520573.277559463,0.7730813177369692
2020-03-13,,,,,,,0.9156075315065302,0.0023,0.9461739184,5614.7314,0.9655334963612456,0.99386843106979,1,0.33403,0,0,0.9657676611857144,1,12588.5,,17520573.277559463,
2020-03-14,3429459.0,7725.0,,,,,0.9604557391583318,-0.0876,0.8724454889,5596.0428,0.9597987595083024,0.992171267644421,1,0.3166233333333333,1,0,0.9470253334857144,1,13841.0,0.5581244129759411,17384341.11121727,
2020-03-15,,,,,,,0.9681169798675116,-0.0431,0.9138248067,5589.7799,0.9564995557987788,0.9908219354873752,1,0.3004933333333334,1,0,0.9324618726714284,1,13841.0,,17384341.11121727,
2020-03-16,17037370.5,26505.5,7889846.94060429,28.6531555057772,61.56626918,270399.0,0.9427383056962692,-0.1104,0.8838881986,5566.4582,0.9515188691100764,0.9888419097766958,1,0.2829633333333333,1,0,0.9193500759999998,1,18120.666666666668,1.462722122070564,16197529.33989065,0.4871018767765698
2020-03-17,,,,,,,0.9635980577756972,-0.026,0.8546082361,5557.6053,0.9482387680169532,0.98750781394465,1,0.2681766666666667,1,0,0.9086781135857144,1,18120.666666666668,,16197529.33989065,
2020-03-18,,,,,,,0.9828650853272216,-0.0299,0.9523303193,5553.6119,0.9489061364118496,0.986290780452224,1,0.2537999999999999,1,0,0.9100197520571428,1,18120.666666666668,,15679481.788620042,
2020-03-19,8956094.5,15573.0,,,,,1.000709346988796,0.104,0.918400113,5558.1165,0.9620130066171938,0.9859508788516606,0,0.2429333333333333,0,0,0.9059530115714284,1,16601.166666666668,0.9380666017448572,15679481.788620042,
2020-03-20,,,9446456.6579134,32.5779202935299,79.98994299,284594.0,0.9914784222904748,0.1013,0.8894078817,5548.5289,0.9728517053006146,0.985425117864144,1,0.2330833333333333,0,0,0.8978435777571429,1,16601.166666666668,,14900353.647281712,0.6339753325006973
2020-03-21,2029458.5,3195.5,,,,,0.9933081185574738,0.1017,1.0090911742,5547.9265,0.9775449023576348,0.9852880336065654,1,0.22329,0,0,0.9173643899428572,0,15091.333333333334,0.2117440473560984,14900353.647281712,
2020-03-22,,,,,,,1.002369516058977,0.0487,1.040003084,5546.5433,0.9824381218135584,0.9852398889398178,0,0.2115533333333333,0,0,0.9353898581285714,0,15091.333333333334,,14330840.92627277,
2020-03-23,11875241.0,18923.5,,,,,0.99197041381568,0.1446,0.985323948,5548.2559,0.9894712801163312,0.984847193636322,1,0.2030733333333333,0,0,0.9498806794714284,1,12564.0,1.506168417701369,14330840.92627277,
2020-03-24,,,11290318.1081887,40.5935264612312,44.74357832,278131.0,1.0149362469389287,0.1797,0.9795527233,5557.7739,0.9968053071396502,0.9850858075418109,0,0.19518,0,0,0.9677298919285714,1,12564.0,,13950775.57401226,0.809296805635702
2020-03-25,,,,,,,0.9950609653676152,0.1695,0.9965827312,5556.1823,0.9985475757168494,0.9847738319385144,1,0.1876066666666666,0,0,0.9740516650571428,1,12564.0,,13950775.57401226,
2020-03-26,431660.0,1183.0,,,,,1.0015040708354,0.1772,0.9962017718,5557.4385,0.9986611076949355,0.9843152772701952,0,0.1809666666666666,0,0,0.9851661877428572,1,7767.333333333333,0.1523045232168912,13397657.880047312,
2020-03-27,,,,,,,0.997578273793632,0.1444,0.9924373189,5553.7025,0.9995325150525296,0.984585908557414,1,0.1745,0,0,0.9998846787714284,1,7767.333333333333,,13397657.880047312,
2020-03-28,4029309.5,5061.5,10989618.9333618,44.877568332905,28.81999627,240627.0,0.9849909920924224,0.1093,1.0015164101,5550.5522,0.9983443541289506,0.9844328596522106,1,0.1669,0,0,0.9988025696142856,0,8389.333333333334,0.6033256516211061,13096653.011711624,0.8391165989916952
2020-03-29,,,,,,,0.9797052038568006,0.0609,0.9615157351,5545.0737,0.9951065952429256,0.9839164868468854,1,0.1577533333333333,0,0,0.9875900912,1,8389.333333333334,,13096653.011711624,
2020-03-30,2174080.5,4106.5,,,,,0.9917999183257168,0.1388,0.9450412508,5543.7077,0.9950822387443594,0.9837613226857804,1,0.1516333333333333,0,0,0.9818354201714286,1,3450.333333333333,1.1901748623321418,12785045.391938496,
2020-03-31,,,,,,,0.9946795282125532,0.1386,0.9556419868,5541.0489,0.9921884217834488,0.9838181604299951,1,0.1456066666666667,0,0,0.9784196006714286,1,3450.333333333333,,12785045.391938496,
2020-04-01,,,12386579.1867395,43.6242390477481,26.74327122,281855.0,0.9431978955344812,0.1683,0.8534770513,5525.2086,0.9847794118072866,0.981768861235452,1,0.1396533333333333,0,0,0.9579759321142856,1,3450.333333333333,,12735237.116288625,0.9726225804541024
2020-04-02,424518.5,945.5,,,,,1.002908166042562,0.1865,0.9608747184,5525.6113,0.9849799968368812,0.98168158832926,0,0.1346566666666666,0,0,0.9529292102,1,3371.1666666666665,0.2804667029218372,12735237.116288625,
2020-04-03,,,,,,,1.0005088414922436,0.1817,1.0058321249,5524.9454,0.9853986493652542,0.9823256694000442,0,0.1294766666666666,0,0,0.9548427539142856,0,3371.1666666666665,,11847558.137258112,
2020-04-04,2408586.5,1411.0,,,,,0.9996500571893826,0.1945,0.9859946095,5525.3867,0.9874928015219628,0.9822106433432508,1,0.1239833333333333,0,0,0.9526253538285712,1,2154.333333333333,0.6549589973696426,11847558.137258112,
2020-04-05,,,14957634.8766792,62.2562937358401,13.64940917,240259.0,1.00137083483776,0.1863,1.0135516336,5525.6362,0.9905878916621,0.9821411818194884,0,0.1180266666666666,0,0,0.9600590536142856,0,2154.333333333333,,12236317.72968575,1.2223967379002785
2020-04-06,19435275.0,9137.5,,,,,1.0147436276733142,0.2417,1.0197631912,5534.3584,0.9938655644260423,0.9826126728376344,0,0.1145066666666666,0,0,0.9707336165285714,0,3831.3333333333335,2.3849399686793107,12236317.72968575,
2020-04-07,,,,,,,0.9761323176,0.2303,0.9931325299,5532.3318,0.9912159629099634,0.9821100365631618,1,0.1127066666666666,0,0,0.9760894084,1,3831.3333333333335,,11500754.654344244,
2020-04-08,,,,,,,1.0075006508506423,0.2491,1.0365625851,5535.5118,1.000402070812272,0.9831066211742768,0,0.1121333333333333,0,0,1.0022444846571428,0,3831.3333333333335,,11500754.654344244,
2020-04-09,4715459.5,4609.5,14241012.6272215,49.6711356833184,23.29595386,286706.0,1.002788962982048,0.2415,1.0230081207,5536.556,1.0003850418036273,0.9836476277594266,0,0.11124,0,0,1.0111206849857142,0,5052.666666666667,0.9122905396490302,11843286.9009539,1.2024544154270618
2020-04-10,,,,,,,0.9512226668747786,0.1961,0.9114844414,5514.6086,0.993344159715418,0.9827485997698208,1,0.10868,0,0,0.9976424444857142,1,5052.666666666667,,11843286.9009539,
2020-04-11,2717816.5,4724.0,,,,,0.9959870851480992,0.1989,1.000064713,5514.1111,0.9928208779952346,0.985649460756378,1,0.1199633333333333,0,0,0.9996524592714284,0,6157.0,0.7672567808997889,11600209.618672628,
2020-04-12,,,,,,,0.9991463554200596,0.2098,0.9860554931,5514.3723,0.9925030952212772,0.9884340882201624,1,0.12688,0,0,0.9957244392,1,6157.0,,11600209.618672628,
2020-04-13,408627.0,1080.0,14683700.7327373,50.1981120036146,16.74379536,288113.0,0.9918793564527166,0.1968,1.0008298503,5512.9031,0.989236770761192,0.9894815421299752,1,0.1363599999999999,0,0,0.9930196762142858,0,3471.1666666666665,0.3111345849138138,11985646.007930713,1.225107159265452
2020-04-14,,,,,,,0.9991913914827436,0.1983,0.9811445591,5512.4548,0.9925309241730124,0.9905173558504832,1,0.1444066666666666,0,0,0.9913071089571428,1,3471.1666666666665,,11985646.007930713,
2020-04-15,,,,,,,0.9944164826603192,0.1684,0.995958871,5509.6383,0.9906617572886808,0.9922399617492846,1,0.1537,0,0,0.9855065783714284,1,3471.1666666666665,,12570760.160405915,
2020-04-16,1520565.5,3319.5,,,,,0.9992555353531608,0.2268,0.9691136422,5511.3604,0.9901569819131256,0.9934285443352,1,0.1621266666666666,0,0,0.9778073671571428,1,3041.1666666666665,1.0915218940099742,12570760.160405915,
2020-04-17,,,11584618.6908067,39.9360818632395,25.54078133,284222.0,1.002268584710757,0.2217,0.9909091573,5511.5411,0.9974492558896938,0.9940753276479846,0,0.1705133333333333,0,0,0.9891537551428572,1,3041.1666666666665,,12447492.476706011,0.9306789068148402
2020-04-18,1018580.5,1535.5,,,,,1.0040969710694467,0.2409,1.0051969923,5513.0043,0.9986078110213148,0.994188248450673,0,0.1750766666666666,0,0,0.9898869379,0,1978.3333333333333,0.7761583824768323,12447492.476706011,
2020-04-19,,,,,,,1.0009943258367462,0.229,1.0015454355,5512.9287,0.9988718067951272,0.9945054452355486,0,0.1793333333333333,0,0,0.9920997868142856,0,1978.3333333333333,,12876211.879390672,
2020-04-20,,,,,,,0.9930929293066548,0.1961,1.0103271961,5509.1857,0.9990451743456896,0.9944982722605216,1,0.18248,0,0,0.9934565505,0,2427.5,,12876211.879390672,
2020-04-21,394583.5,1017.5,13280755.4956055,42.2422605181555,23.37622201,310851.0,0.9931786263536116,0.1983,1.0012198366,5507.8649,0.998186207898671,0.9941919092703426,1,0.1874666666666666,0,0,0.9963244472857145,0,1957.5,0.5197956577266922,12926779.831417523,1.027383127801687
2020-04-22,,,,,,,1.0015840351423004,0.2266,0.9905918231,5509.3372,0.9992101439675254,0.9945123633145632,0,0.1902,0,0,0.9955577261571428,1,1957.5,,12926779.831417523,
2020-04-23,21987759.0,4908.5,,,,,1.0102502520629193,0.2636,0.9958280327,5514.5088,1.0007808177832052,0.9943561634853628,0,0.1929966666666666,0,0,0.9993740676571428,1,2487.1666666666665,1.973530791395832,13160560.077593071,
2020-04-24,,,,,,,1.008254267598951,0.2649,1.0041528303,5517.9132,1.0016359153386614,0.9947959402264074,0,0.1961766666666666,0,0,1.0012660209428572,0,2487.1666666666665,,13160560.077593071,
2020-04-25,23088267.5,10144.5,13029925.9247904,46.4020438553101,27.81417372,280805.0,1.0048173087695926,0.2678,1.0206678354,5519.1902,1.0017388207243965,0.9949063814908804,0,0.1991966666666666,0,0,1.0034761413857145,0,5356.833333333333,1.8937494166329607,13144230.80849274,0.991303798193464
2020-04-26,,,,,,,1.0045784638836686,0.2815,1.0010617573,5520.8621,1.0022508404453856,0.9951397211605484,0,0.2037666666666666,0,0,1.0034070445,0,5356.833333333333,,13144230.80849274,
2020-04-27,,,,,,,1.025185138566039,0.2887,1.0624264697,5531.9345,1.0068354417681546,0.9964795260430024,0,0.2097466666666667,0,0,1.0108497978714286,0,5356.833333333333,,13452032.504940016,
2020-04-28,5738333.0,3801.5,,,,,1.0042209479578392,0.2878,1.0167016578,5533.4619,1.0084129162830444,0.9972967175130368,0,0.21731,0,0,1.0130614866142855,0,6284.833333333333,0.6048688641968761,13452032.504940016,
2020-04-29,,,15737371.4387275,46.0787611079707,51.72660237,331401.0,1.0366412212089466,0.3636,1.0296240293,5576.3516,1.0134210857211368,0.9987914276091446,0,0.2248033333333333,0,0,1.0186375160714287,0,6284.833333333333,,13737699.871663451,1.1455608715974892
2020-04-30,51587977.5,54320.0,,,,,1.0230814198703613,0.3539,1.0595540972,5590.0024,1.0152541096936285,0.9997381573310716,0,0.23198,0,0,1.0277412395714285,0,22755.33333333333,2.387132686842645,13737699.871663451,
2020-05-01,,,,,,,1.0169833139107782,0.3677,1.08154063,5599.4649,1.0165011163096036,1.002197671276948,0,0.2386266666666666,0,0,1.0387966395285717,0,22755.33333333333,,13930717.112366872,
2020-05-02,30971020.5,14999.5,,,,,1.0154749810073416,0.3757,1.0536599618,5604.3842,1.0180236409149963,1.0026165651091077,0,0.2449333333333333,0,0,1.0435098004428571,0,24373.666666666668,0.6153977653478481,13930717.112366872,
2020-05-03,,,19630255.3423323,69.5408005495611,57.28031251,281752.0,1.022579423985294,0.3696,1.0540401232,5608.1741,1.0205952066438,1.003352251192209,0,0.2511966666666667,0,0,1.0510781384285717,0,24373.666666666668,,14643159.391112551,1.340575132593762
2020-05-04,,,,,,,1.0088448723601573,0.3681,1.0645511334,5612.9262,1.0182608829001023,1.0036587450312349,0,0.2569833333333333,0,0,1.0513816618142855,0,24373.666666666668,,14643159.391112551,
2020-05-05,4332380.0,4838.0,,,,,1.0052221180574807,0.3748,0.9999883866,5617.6019,1.0184039072000517,1.003787121138559,0,0.2632666666666666,0,0,1.048994051642857,1,24719.166666666668,0.1957185719583319,14598234.321745886,
