date,price_usd,cusum_pos,mr_score_30d,adx,cusum_neg,structural_break_score,eth_btc_ratio,m2_yoy_growth,volatility_7d,basis_ma7,nupl_ma30,hurst_60d,eth,bb_position,eth_pctchg_30d,stablecoin_zscore,btc_gold_corr_30d,stablecoin_supply_change_30d,copper_return_30d,fractal_dimension_30d,kpss_stat_30d,half_life_60d,sortino_30d,volume_sma20_ratio,aroon_down_30d,basis_pct,fed_balance_sheet,velocity,price_fracdiff_05,fed_fracdiff_05,reserveRisk,puellMultiple,funding_rate_ma7
2020-10-14,11417.89,0.0396917565353321,69.77844270122452,21.60041909641038,0.0432845099076657,54.19471981782396,0.0332032227432927,0.0672152344561891,0.2302403463346604,-0.0053569581745268,0.4228166666666667,0.5762081820554633,379.4840393066406,0.9013346502276972,0.0058716201601216,0.3211768478610733,0.5803635666397698,0.1371115404889489,-0.0061960064323646,2.0,0.1537437271715163,4.903760717304981,3.821018293587123,1.0370225518201417,30.0,-0.00665622107062,7151426.0,0.6906736747627196,3.392975577545037,5.726554815667262,0.0011233497999999,0.8055000000000001,9.091666666666664e-05
2020-10-15,11505.12,0.0397121320028742,68.95699977959923,23.24471887705605,0.0433252608427497,54.184334211857,0.0328109933631433,0.0672152344561891,0.1955014941280714,-0.0012288120491284,0.42372,0.5859227084310498,377.44183349609375,0.9003590837576284,0.034542972673224,0.2757828357339254,0.5796049318092058,0.1947170417737345,0.0065295400467324,2.0,0.1639390137638081,4.19648158156738,3.62488386947742,1.1604153611692634,26.666666666666668,-0.0271183612165783,7151426.0,0.6493396732167411,3.3990893236079085,5.723275015222178,0.0011233497999999,0.8055000000000001,9.815619047619044e-05
2020-10-16,11319.32,0.0396479488287476,62.85477174133662,24.44694615455231,0.0431968944944965,54.45716849129696,0.0323429063430271,0.0672152344561891,0.2512555509662444,-0.0015138704409913,0.4240466666666667,0.6477713347239928,366.22900390625,0.7458450421082098,0.0011391567337011,0.2461738702114651,0.5692461138462463,0.1175156048652124,0.0022890677833824,2.0,0.1868169485107413,4.356018488770721,1.811460908324816,1.1477157854994229,23.33333333333333,-0.0035337811811984,7151426.0,0.6662620830996646,3.379144412706164,5.722106045599199,0.0011233497999999,0.8055000000000001,0.0001
2020-10-17,11360.2,0.0396487039349664,62.58098494174915,25.56330005508429,0.0431984047069343,54.62618348319286,0.0324543115897584,0.0672152344561891,0.1984483872557501,-0.0084671077554669,0.4244766666666667,0.6614734789204919,368.8559265136719,0.7497416822737328,-0.0518311132434879,0.2148030403270691,0.5764755414380285,0.1005990595383319,-0.0004891215738844,2.0,0.2350191472251568,4.493357537994834,2.050861442999563,0.6825998317383737,20.0,-0.0347705146036225,7151426.0,0.6394224772763746,3.3857426105862274,5.721432829219685,0.0011233497999999,0.8055000000000001,0.0001
2020-10-18,11503.14,0.0395916374184578,67.33481586870599,26.953837951747456,0.0430842716739169,55.17950635825441,0.0328641144043926,0.0916310588690263,0.2134384985748169,-0.0117168096052065,0.4251433333333333,0.6380340217246684,378.2136840820313,0.812572954650773,-0.0160026429835606,0.1928637775514787,0.5820878905955682,0.0864696021828395,-0.0155773435660985,2.0,0.3141403396045045,4.311420653119537,2.7128044294319293,0.6187365176019779,16.666666666666664,-0.0177342882030389,7151426.0,0.5222601743421973,3.3975783186042365,5.720972001645748,0.0011233497999999,0.8055000000000001,0.0001
2020-10-19,11751.47,0.0394678020698581,71.21231685363583,28.98789690005189,0.0428366009767175,56.141966887522806,0.0323094667928902,0.1048374576739032,0.243482789276953,-0.0221967819643941,0.42591,0.6846318437895365,379.93560791015625,0.9177778132163444,-0.0145476501478052,0.1899315765397219,0.5855762158922455,0.0812517351767132,-0.0104384221537907,2.0,0.4554185511975658,5.163608502707887,3.233643443182056,1.1767060566105816,13.333333333333334,-0.0550569418123804,7151426.0,0.6236657834876946,3.41458754925341,5.720626846359549,0.0011233497999999,0.8055000000000001,0.0001
2020-10-20,11909.99,0.0395518238281703,74.47600643752365,31.28626447682329,0.0372991255991796,57.22335930660055,0.0309584620560575,0.1048374576739032,0.2287819958986693,-0.0326424831905247,0.42719,0.6519345719284716,369.1369018554688,0.947215393865039,-0.005163480610814,0.2256865812248732,0.6000839833801402,0.0713290991137398,0.0096354489321741,2.0,0.6156178786117779,5.411516635119974,4.934267245655569,1.4657355143253907,10.0,-0.0836272742462346,7151426.0,0.5390428480394616,3.4197529088272933,5.720375553977847,0.0011233497999999,0.8055000000000001,9.701999999999998e-05
2020-10-21,12780.96,0.0819384782704451,68.76953483488464,34.606252748978015,0.0176529844106198,61.11422340809329,0.0305994591179836,0.1048374576739032,0.5209998820976073,-0.0148026328500315,0.43051,0.7054380632154439,392.1899719238281,1.2029821566048693,0.1474720718851292,0.3348292733107393,0.4489445328098218,0.0841230663633436,0.0544644203457655,2.0,0.8026753737088359,9.793661833310091,16.60932401260526,2.299835742492617,6.666666666666667,0.1182227313128324,7177265.0,1.2032165751538049,3.48304087935297,5.723777544073506,0.0011233497999999,0.8055000000000001,9.215238095238092e-05
2020-10-22,12968.52,0.0818606176556034,63.226329574186735,37.68909900169206,0.0176335192569093,53.05729505445535,0.0318463522825129,0.1048374576739032,0.5152779622828785,-0.0105430322412997,0.4337833333333333,0.7498343674101472,413.7729797363281,1.117890372505326,0.201071604474571,0.3515737969331472,0.4113456139925054,0.085404869485705,0.0297483097923241,2.0,0.8722943205207375,14.109525466414755,16.955834994884924,1.5921897854393232,3.333333333333333,0.0026988430445445,7177265.0,1.2099100680473174,3.473078535415831,5.722524187476253,0.0011233497999999,0.8055000000000001,9.215238095238092e-05
2020-10-23,12923.07,0.0838545360376895,54.732514107851046,40.55174195064017,0.0086078857078942,51.20845373638949,0.0316617032138442,0.1048374576739032,0.4742654414352747,-0.0069982387433227,0.4375033333333333,0.7281487518224947,409.7666931152344,1.008415884731354,0.2760694176456395,0.3722982169717964,0.2929974735046748,0.0894338157563623,0.0440955302270715,2.0,0.8475061311641013,22.306151895723147,25.592313442666043,1.0820324470787033,0.0,0.0212797733046404,7177265.0,1.2682776680964292,3.4557706424748087,5.721998874383367,0.0011233497999999,0.8055000000000001,9.215238095238092e-05
2020-10-24,13111.73,0.0870224936583966,55.03085522633386,43.3052163313018,0.009399875113071,53.70523293286692,0.0314200308430453,0.1048374576739032,0.4593802173699203,-0.0029571287770807,0.44045,0.744132729866227,412.4576110839844,0.9893166465244042,0.1806240458768777,0.3455893752227628,0.2746633205840654,0.0836541766109171,0.0527113025740453,2.0,0.8451159806264164,38.36587730976509,21.88683490969746,0.8615447229227966,30.0,-0.0064827448399285,7177265.0,1.4166025399257376,3.464181995239493,5.721656722645019,0.0011233497999999,0.8055000000000001,9.215238095238092e-05
2020-10-25,13028.83,0.0869375313993497,47.64224218010349,45.977566442582685,0.0093786345483093,54.40767130319397,0.0311681767024782,0.1378244327689104,0.5006423776870338,-0.0059279357581225,0.4433999999999999,0.7221682910347494,406.2177734375,0.9037878451331632,0.1534272687436186,0.3416018441881219,0.2594782108081946,0.0814502596921018,0.0512949585016953,2.0,0.8359627781139668,34.51871137652749,21.225851198788146,0.9099791450416757,26.666666666666668,-0.0385299370703312,7177265.0,1.2769790576832896,3.449189692852112,5.721399388864203,0.0011233497999999,0.8055000000000001,9.215238095238092e-05
2020-10-26,13052.19,0.0869039635278434,44.38397946106938,47.83361196265942,0.0093702425804327,54.50132742880382,0.030123991643768,0.122614539619329,0.5095885725774254,-0.0034804683724734,0.4462799999999999,0.7069158281615111,393.8883056640625,0.8752057884160648,0.1080210778362509,0.3378317567551995,0.2592383351654014,0.081963353363555,0.0388496371915654,2.0,0.8393789610463995,34.98193571817945,21.16452294638872,1.1829364546860053,23.33333333333333,-0.0379246701128372,7177265.0,1.4564018441653104,3.448039148704323,5.721191901921927,0.0011233497999999,0.8055000000000001,9.215238095238092e-05
2020-10-27,13636.17,0.0841892441642306,56.97190333885652,49.9603388467382,0.0086915627395295,54.35581910532143,0.0295981647148235,0.122614539619329,0.5470142447035946,0.0013528507471724,0.4497933333333332,0.7320798931603483,403.9970397949219,0.9802898810794438,0.1302560630503446,0.3520506220110792,0.2633411251097136,0.0813248559743782,0.0393541414822178,2.0,0.8583270278056916,34.98193571817945,25.338102850377005,1.5098167894811183,20.0,-0.0497940404087135,7177265.0,1.8677057692306285,3.4884335392316093,5.721107936839811,0.0011233497999999,0.8055000000000001,9.294238095238092e-05
2020-10-28,13266.4,0.0823707458849613,42.05056992030799,51.97925302481725,0.017512217131615,51.272597900419264,0.0292582154127796,0.122614539619329,0.4175377497426414,-0.0265521255483509,0.45288,0.7052896161033154,388.6507568359375,0.8365602969576854,0.0942994350165975,0.3463429923356292,0.4075376075347325,0.0802808279437243,0.022578984776302,2.0,0.8613718151101543,47.66852042225268,18.12332307954775,1.577836575251513,16.666666666666664,-0.077112102755831,7146306.0,1.4707120024155518,3.4453087795388218,5.716716753844132,0.0011233497999999,0.8055000000000001,9.482190476190474e-05
2020-10-29,13455.7,0.0823527435865656,43.4998414182533,53.85395904731767,0.0175077165570161,50.31644040215437,0.0287265845838432,0.122614539619329,0.4172343981943128,-0.0365459234221631,0.45598,0.6779313763851943,386.7301025390625,0.8489625504176642,0.074974742397907,0.3850692120519453,0.3946038424278084,0.092930330479785,0.0229596252301276,2.0,0.8712901621238278,114.85974595475058,18.107847923831265,1.1619605439780458,13.333333333333334,-0.0672577420721411,7146306.0,1.3975231270356747,3.460932811772974,5.717956336085528,0.0011233497999999,0.8055000000000001,6.27995238095333e-05
2020-10-30,13560.1,0.0826823776326508,42.59126471903002,55.61781247693606,0.0175901250685374,49.36968644437595,0.0282179537524034,0.122614539619329,0.410388599722491,-0.0511534416346101,0.4593366666666666,0.5097737227540624,382.8199768066406,0.8392370432534252,0.0635723905255729,0.3779637673251652,0.3830520259190074,0.094399907121164,0.0049529027864703,2.0,0.8852303439203404,132.0170584806263,19.44710345879072,1.2391902469807488,10.0,-0.080972854182488,7146306.0,1.3402173015193164,3.462852047383871,5.718361241158684,0.0011233497999999,0.8055000000000001,3.43947619047714e-05
2020-10-31,13791.0,0.083513535348015,44.842315969260994,57.48131007384874,0.0177979144973785,47.86817746909067,0.0279841658722167,0.122614539619329,0.4156627707159036,-0.057758126531723,0.4632033333333333,0.5641031399545181,386.59033203125,0.8642132852792391,0.0945183241083715,0.416096095835476,0.4795820034265372,0.1012342876848031,0.0628600736528954,2.0,0.9016344309472486,132.0170584806263,23.71694825464276,1.1726114025987309,6.666666666666667,-0.0527155391197189,7146306.0,0.7792026366799998,3.4743134538258555,5.718575827028323,0.0011233497999999,0.8055000000000001,4.7019047619142565e-06
2020-11-01,13761.5,0.0836253749320758,40.24406935432808,59.21170069955272,0.0178258743933937,45.738575000850176,0.0287909704637956,0.0950132614845566,0.4085733614467701,-0.061222971736581,0.4670333333333333,0.5610592463236499,396.3581848144531,0.8156104133586647,0.1447534043502667,0.4113999788098931,0.4678423012128362,0.0951158029955809,0.0218230853230365,2.0,0.915662344467701,132.0170584806263,23.72609879535309,0.7712540684726434,3.333333333333333,-0.0627838535043376,7146306.0,0.6110623346481181,3.4641193994927093,5.71871185760773,0.0011233497999999,0.8055000000000001,-1.6976666666657173e-05
2020-11-02,13549.37,0.0827920001422537,31.062860189387283,58.75535393566221,0.0176175306959382,53.73718550168368,0.028235584960872,0.1403179652034456,0.4393029171479781,-0.0651150305293327,0.4706766666666667,0.549621350987763,383.15673828125,0.7386847566291656,0.1057209456834074,0.3962285355207738,0.408345354924218,0.0913852880644756,0.0318952600767774,2.0,0.9184528616776244,132.0170584806263,21.35660023180363,1.039793497525486,0.0,-0.0651690816620988,7146306.0,0.4919612990038857,3.445327020272364,5.7188068199457405,0.0011233497999999,0.8055000000000001,-2.4918095238085743e-05
2020-11-03,14023.53,0.0815952109106762,40.81165320965511,58.61698260396264,0.0173183333880438,53.53428447522383,0.0276446001220185,0.1403179652034456,0.3891972611986595,-0.0651120944488138,0.47435,0.6228315175422803,387.6021728515625,0.8283009555467361,0.0993342253721423,0.3689229030159939,0.441830655433874,0.0880825854787401,0.0364277347136343,2.0,0.9377408554394736,132.0170584806263,23.12806341939249,1.0789031946135812,6.666666666666667,-0.0497734878450816,7146306.0,0.695924166101497,3.4824706761491564,5.718907458724228,0.0011233497999999,0.8055000000000001,-4.944809523808575e-05
2020-11-04,14144.01,0.0816051920903889,40.62810731448454,58.71675394843337,0.017320828682972,53.73263149744292,0.0284060129711499,0.1403179652034456,0.2885222441602563,-0.0638932609486817,0.47794,0.5795202181463496,402.1419982910156,0.8326815629036344,0.1361330335692958,0.4026249263299612,0.4363274291267769,0.0936125436837924,0.0458685195074248,2.0,0.9573122211430763,132.0170584806263,23.01088328073699,1.3296900082491914,3.333333333333333,-0.0685802682549059,7157479.0,0.8450627432614899,3.480985616708457,5.7205516516012445,0.0011233497999999,0.8055000000000001,-7.70576190476048e-05
2020-11-05,15590.02,0.1078674853678141,70.69942259344174,59.904992604440906,0.0144656610344965,55.79454329071148,0.0265320036427752,0.1403179652034456,0.7041257320514492,-0.0462853888790639,0.4832166666666666,0.6137514244539383,414.0673522949219,1.110987957116202,0.2149298334308453,0.3616384637696931,0.627756629537095,0.0903573434119076,0.0468723431162798,2.0,0.9912146252791308,132.0170584806263,36.3979628699699,1.955730093745772,0.0,0.0559973624151833,7157479.0,1.849481250818256,3.5719595215309923,5.720151610406713,0.0011233497999999,0.8055000000000001,-4.503523809523337e-05
2020-11-06,15579.92,0.1077215559243488,66.19539052268573,61.1075313225144,0.0144170178866747,55.28138574452512,0.0291579074204881,0.1403179652034456,0.7164065767734583,-0.0245949181565411,0.4883233333333334,0.6211588169353593,454.7192993164063,1.0314632806557984,0.3303329010268039,0.459749504731847,0.6263132858103572,0.1030210143304279,0.0377327566869363,2.0,1.0080607960730206,132.0170584806263,35.70014103189254,1.649619724290137,0.0,0.0708604408751717,7157479.0,1.3955835785255757,3.5389841556252364,5.720046293304154,0.0011233497999999,0.8055000000000001,1.276666666671402e-06
2020-11-07,14818.3,0.1042873129946628,42.44460177224994,59.92036836091285,0.0350401367958843,58.14730218313149,0.0293636238432321,0.1403179652034456,0.8763620617210971,-0.0112412109803967,0.49228,0.5413859875542139,435.713134765625,0.8254914945814109,0.2421755704436394,0.4807306465955768,0.5787703217232806,0.1076760425848375,0.0351741854600251,2.0,1.0136513738299295,132.0170584806263,17.17084744220103,1.5018875746389524,0.0,0.0407604111132914,7157479.0,1.1779049130011932,3.476675861912529,5.720004424901338,0.0011233497999999,0.8055000000000001,6.37085714285714e-05
2020-11-08,15475.1,0.1032699909472555,55.36060516414525,58.8180027537107,0.0347010294467485,52.316817979670034,0.0292812752426227,0.1236633724906657,0.896131319597309,-0.0040260587924579,0.4965133333333333,0.54912637956821,453.5547790527344,0.9445302005477364,0.2406088181568288,0.4714499298887984,0.5948597340975935,0.0941077641727756,0.0225685891821372,2.0,1.0306588732097206,132.0170584806263,18.951505849605844,0.8839323396273584,0.0,-0.0122777881887654,7157479.0,1.478449331417897,3.527733265210772,5.719986729062015,0.0011233497999999,0.8055000000000001,8.538714285714284e-05
2020-11-09,15328.41,0.1029897899707918,47.74793489832376,57.96173965759905,0.0346076291212606,51.22796783265514,0.029002602458394,0.1431322930377911,0.889944004038797,0.0055727226582701,0.5001666666666666,0.4829613199258434,444.1630554199219,0.8712133298679414,0.1973095952192958,0.4425941166825682,0.4979766233078502,0.0888406837930761,0.0233804278744498,2.0,1.043230682183741,132.0170584806263,16.80091259864432,1.293204459900078,0.0,0.0020223884929975,7157479.0,1.3060704078959895,3.5056504780215736,5.719980466389316,0.0011233497999999,0.8055000000000001,9.33285714285714e-05
2020-11-10,15297.21,0.1028611013367059,42.56341012813248,57.166638211209325,0.0345647329098986,52.454465245828445,0.0293595346581473,0.1431322930377911,0.8867116966256156,0.0103205118302711,0.5036733333333333,0.4283307384456613,449.67962646484375,0.8339771607018972,0.1986915763925694,0.3950185161254506,0.4754647421685167,0.0826650007466676,0.0230557233660042,2.0,1.0460509972936454,132.0170584806263,16.458221237596444,0.97411883323559,16.666666666666664,-0.0165389636410746,7157479.0,1.1154370660455049,3.501044459336777,5.719944095997896,0.0011233497999999,0.8055000000000001,0.0001200485714285
2020-11-11,15684.24,0.1026750829339099,48.11736736765941,56.92644198180474,0.0345027267756333,51.9359157276054,0.0294809703517197,0.1431322930377911,0.8904865717342166,0.0255826875336189,0.5072766666666667,0.4214749439441805,462.9605407714844,0.8849025903376266,0.1940242789199804,0.4476936017738307,0.4598345553991688,0.0899333931886956,0.0222149093000767,2.0,1.0545567733012933,132.0170584806263,17.04159063653991,1.014629058018617,13.333333333333334,0.0382549616685284,7175417.0,1.3898347490066087,3.524107541962623,5.722417534531013,0.0011233497999999,0.8055000000000001,0.0001506461904761
2020-11-12,16291.86,0.1023996585838188,56.77933184953677,57.00881875498069,0.0344109186589363,52.236110398423484,0.0282912234007347,0.1431322930377911,0.6126478410441448,0.0150927760174433,0.51151,0.4331274273656741,461.0052795410156,0.961815724768211,0.2093820769252139,0.5111444293475731,0.4525471832907011,0.098401063362028,0.03303200255149,2.0,1.0563673536735991,132.0170584806263,19.88247444594193,1.2758326217633364,10.0,-0.0174320181980458,7175417.0,1.9313901861464355,3.5527651217151064,5.721641814896026,0.0011233497999999,0.8055000000000001,0.0001506461904761
2020-11-13,16320.7,0.1024411102503461,51.7477755790714,57.2021477743483,0.034424735881112,54.2388963338768,0.0290629631792116,0.1431322930377911,0.6110067046155478,0.0048298058770571,0.5157833333333334,0.5046462587370281,474.6264343261719,0.9135205946654136,0.2507151425745519,0.5584500446363704,0.4539977241745604,0.1087022162129425,0.0420016490195187,2.0,1.0641008111677197,132.0170584806263,19.994552964108387,0.9630410086197728,6.666666666666667,-0.0009803501075312,7175417.0,1.5991424277990294,3.539015070855781,5.721357773573622,0.0011233497999999,0.8055000000000001,0.000132739047619
2020-11-14,16070.45,0.101795245410412,41.53840566580541,56.610903603056855,0.034209447601134,54.07959045479048,0.0286168411874737,0.1431322930377911,0.4471355259440884,-0.0062734315091805,0.5197133333333334,0.4388166896486213,460.14984130859375,0.8232389848923961,0.2191278244025274,0.5409632416414095,0.4472971676683325,0.110921318480174,0.0300032348522032,2.0,1.0658212138143162,132.0170584806263,18.20621736815076,0.737008527336899,3.333333333333333,-0.0369622505903724,7175417.0,1.3598967957187005,3.516233040521545,5.721190379906512,0.0011233497999999,0.8055000000000001,9.727476190476187e-05
2020-11-15,15957.0,0.1021710881108874,35.87701386670817,56.06189115828588,0.0343347285012925,54.71786491643923,0.0280246151420591,0.1257520382731534,0.3722408652130953,-0.0087540565270573,0.5237933333333333,0.494048489094548,447.55908203125,0.7726141184325683,0.2220743776640352,0.5289689724236649,0.4479927148203925,0.1136608037629138,0.0360521555606134,2.0,1.066777306043618,132.0170584806263,19.17085839012292,0.6310913499440156,0.0,-0.0296421633139033,7175417.0,0.2669534098504122,3.5090389165577003,5.721073570918639,0.0011233497999999,0.8055000000000001,9.727476190476187e-05
2020-11-16,16713.57,0.1011801171063766,49.546503503716615,56.20894272600205,0.0340044048331222,53.54108595631158,0.0275213776700487,0.1458576344826567,0.4449541388061513,-0.0145987626263946,0.52845,0.4436674132004776,459.9403076171875,0.8922210880921501,0.2469375562551508,0.4976254805603658,0.4418229406797482,0.1151600128838166,0.050570952201004,2.0,1.0748879789337555,132.0170584806263,21.49568416718412,1.034097841938532,0.0,-0.0388905542023637,7175417.0,0.7475623890592109,3.55586977274074,5.720984663124483,0.0011233497999999,0.8055000000000001,9.727476190476187e-05
2020-11-17,17659.38,0.0996400595568285,64.85835470985111,56.96868949130428,0.0334910523166061,55.98321055847043,0.0271676505306001,0.1458576344826567,0.5276493504820959,-0.0036368194248322,0.53356,0.3911021455483057,480.3600769042969,1.0194503756653983,0.2700758780586874,0.5247678465590886,0.4208203848427881,0.1223642850447279,0.0429037531050811,2.0,1.084716364499364,132.0170584806263,23.94152345194057,1.3933406152861487,0.0,0.0601946387698627,7175417.0,1.8023030344607072,3.596195099381593,5.720926389858624,0.0011233497999999,0.8055000000000001,9.727476190476187e-05
2020-11-18,17776.12,0.0996277958388305,61.09875425451673,57.96425680688181,0.0334869644106068,55.17676912366899,0.0269558420880468,0.1458576344826567,0.5356129374100589,0.0007026717479555,0.5382833333333333,0.4416573895067227,479.4840698242188,0.9716607701194918,0.262014035645753,0.4646178166007658,0.4216346858989032,0.1173818931999906,0.0379746384855552,2.0,1.0919832478499296,132.0170584806263,23.07392057247212,1.87332663727368,0.0,0.0686313998780427,7243080.0,1.4251738167665196,3.581214735942079,5.730264590646168,0.0011233497999999,0.8055000000000001,0.0001307014285714
2020-11-19,17802.82,0.0994942656460976,56.33169057160069,58.88871217134579,0.0334424543463625,55.22919947145351,0.0264636113694684,0.1458576344826567,0.5188758360844004,0.0103025881192831,0.5427333333333333,0.411771060641406,471.6304321289063,0.924718425054048,0.2776572316618935,0.4373666685413387,0.4256317468290115,0.1105433969528304,0.0190869861837064,2.0,1.0947538877735985,132.0170584806263,22.406836486085737,1.1419465096337882,0.0,0.0497673964012475,7243080.0,1.5349849542066365,3.5719422208715006,5.727409154797405,0.0011233497999999,0.8055000000000001,0.0001579499999999
2020-11-20,18655.67,0.1015242236869685,64.8801590931276,60.01785645307683,0.0341191070266528,54.00892642335793,0.0272979862577935,0.1458576344826567,0.5612842904212231,0.0170587806494199,0.54645,0.4308331406111837,509.74456787109375,1.0026379990689511,0.2997389131869421,0.491564692241402,0.4223152926552787,0.1014816176959594,0.030990758509181,2.0,1.0966748433351703,132.0170584806263,20.9812062986364,1.1643239908781011,0.0,0.0463129976034259,7243080.0,2.0343926343328134,3.611771914025943,5.726389661327907,0.0011233497999999,0.8055000000000001,0.0001983852380952
2020-11-21,18703.8,0.1014339052612568,62.20494834646575,61.12583094636071,0.0340890008847489,53.1022399180084,0.0293573185810123,0.1458576344826567,0.5063475956665744,0.0362323828249323,0.55008,0.4592535781996414,549.4866333007812,0.950248427144784,0.3279906137199559,0.6445893244930037,0.428970872375684,0.1160470661396855,0.0455555069467603,2.0,1.0948766925240307,132.0170584806263,20.35205661018434,1.153439779407873,3.333333333333333,0.0972529646382143,7243080.0,1.807184840484366,3.5959013140177625,5.725801635021675,0.0011233497999999,0.8055000000000001,0.0002246523809523
2020-11-22,18414.43,0.1009764667299962,52.3210566117133,60.31806507402506,0.0339365213743287,53.68392313713715,0.0302960088572518,0.1713527956323475,0.5408293960215249,0.0565801174267984,0.5536233333333332,0.4215490659666263,558.068115234375,0.8673839243675632,0.361916731181066,0.6342746523708589,0.4245846477953043,0.1130058149608796,0.0537513949069885,2.0,1.0904033326642286,132.0170584806263,19.10270541198748,1.1530909433998118,0.0,0.1127919788991591,7243080.0,1.2650649669362468,3.5712195556462127,5.725398599579091,0.0011233497999999,0.8055000000000001,0.0003217404761904
2020-11-23,18368.0,0.100799962801423,33.24799145846768,59.57286934614589,0.033877686731471,54.887297888882166,0.0330925824990976,0.1650760823735126,0.5148917669593001,0.0730788551351497,0.5568633333333334,0.502718451293817,608.4540405273438,0.8319396144392274,0.4751916904339794,0.6278524293777458,0.430278143503413,0.1171832139840354,0.0428731609330386,2.0,1.0881078592952802,132.0170584806263,18.226017796068987,1.2001749014800034,3.333333333333333,0.0766006097560959,7243080.0,1.2221489533088423,3.5675752936922667,5.725096397248041,0.0011233497999999,0.8055000000000001,0.0004435257142856
2020-11-24,19160.01,0.1003042359583382,40.0835331788772,59.35136917112877,0.0337124444504427,52.6873394441487,0.0314833701382456,0.1650760823735126,0.4498699703547271,0.0791157601205344,0.5606666666666666,0.4799807384907701,603.8977661132812,0.9300423719183272,0.486635508345614,0.6651283225709855,0.3698915166239512,0.1229690040333371,0.0558310640151031,2.0,1.0925754190403736,132.0170584806263,21.03672920304872,1.7433447527763457,0.0,0.1024529736675556,7243080.0,1.8066719505554616,3.608082708294591,5.724877891177254,0.0011233497999999,0.8055000000000001,0.0005208319047618
2020-11-25,18719.11,0.0993184424377884,31.378516584183387,59.182113589484665,0.0333838466102595,51.935313584214974,0.0304769458436301,0.1650760823735126,0.5197731145426707,0.0865282101800015,0.56413,0.4625940369064629,570.6866455078125,0.8119930936061864,0.4488539956668247,0.729318363090227,0.355712584401248,0.1318197087682551,0.0723652296244559,2.0,1.0899356086136072,132.0170584806263,18.299958157215617,1.286003426599949,0.0,0.1205185502943124,7216480.0,1.6471526576972717,3.570401663494703,5.721020733901147,0.0011233497999999,0.8055000000000001,0.0005672176190475
2020-11-26,17149.47,0.0932828047562091,24.04466348160973,55.240908287935866,0.0718382456187556,57.19438121904279,0.0302157136040712,0.1650760823735126,0.8591803316199884,0.0843083625565439,0.56565,0.4305183981590657,518.8011474609375,0.5251160946583916,0.2841706655184721,0.6914582869219986,0.2859612706480144,0.1277632819759935,0.0718447016947549,2.0,1.0757976921775685,65.13036659083106,7.245046773608179,1.997211297655843,3.333333333333333,0.0342284630370441,7216480.0,0.3344994103950882,3.48377518070635,5.7219754898359145,0.0011233497999999,0.8055000000000001,0.0005625119047618
2020-11-27,17139.52,0.0941740426279661,26.34881843584772,51.581217650783366,0.072432404199927,57.6251280362973,0.0301905899742807,0.1650760823735126,0.7444469805276981,0.0815096298308728,0.5676166666666665,0.4606542710591679,517.4937133789062,0.4990257519260086,0.3315134584887935,0.6415559464150905,0.2596485237523678,0.1250827545538129,0.1120379392055224,2.0,1.0656324821007623,63.14525651347898,8.303777285186749,1.0546430432770797,0.0,0.0267218685237282,7216480.0,-0.237195980795134,3.5078377401414738,5.722234319892971,0.0011233497999999,0.8055000000000001,0.0005224447619047
2020-11-28,17719.85,0.0937463195231921,27.983699473451225,48.647386019214416,0.0721472554634109,56.2247491587012,0.0303404572902703,0.1650760823735126,0.8150505197166996,0.0659152705957764,0.5699000000000001,0.4702718423789655,538.2297973632812,0.5978350222286688,0.3917452865177884,0.5975958827827755,0.2622616659743452,0.1165714302949172,0.1138597123853293,2.0,1.0626099300417826,70.87881748987225,8.986235732570433,0.7699613282607832,0.0,-0.0119075500074602,7216480.0,0.0352892539641114,3.5487397242423064,5.722342318538312,0.0011233497999999,0.8055000000000001,0.0004989028571428
2020-11-29,18184.99,0.093556582322266,32.48185139511765,46.38931050206651,0.0720207639961269,56.18308501712384,0.0316479399911149,0.1348335737915396,0.8432670893581942,0.0467383795101569,0.5723666666666668,0.3902543073201982,575.758056640625,0.6708250927286723,0.5039916710810415,0.6274580320679505,0.266105299259072,0.121560298014264,0.1169705775722493,2.0,1.0659089676531694,66.35286550282267,9.556501527791948,0.6589596496542126,10.0,-0.0214462587001777,7216480.0,0.2827656820307112,3.568693308715849,5.722392278262541,0.0011233497999999,0.8055000000000001,0.0004018147619047
2020-11-30,19695.87,0.0899047276204108,38.70440892071598,45.51251154960708,0.06958619419489,57.14300362233319,0.0312320447605676,0.1543280513359459,1.0249169070161497,0.053297291522264,0.5755433333333334,0.4476372831642111,614.842529296875,0.9472539207286692,0.590423966544446,0.6037845367654626,0.2400875566049284,0.1144206414970852,0.1238705766635404,2.0,1.079639091860827,213.93478644972512,11.536368161751987,1.2245962279618685,6.666666666666667,0.1225129938408459,7216480.0,0.6345514236374694,3.640127608736835,5.722414414338116,0.0011233497999999,0.8055000000000001,0.0002893061904761
2020-12-01,18764.96,0.0876603769748671,39.61833184843698,44.75231289207584,0.0680899604311943,52.30255098249896,0.0312567203610852,0.1543280513359459,1.053699114527475,0.0445535939014052,0.5782033333333333,0.3700453956698368,587.3241577148438,0.7330083486802385,0.4818015124117782,0.7742698068138377,0.1295341389893216,0.1325511299086088,0.1394775738474829,2.0,1.080995989458831,48.41688372302373,9.295576041816808,1.3953600548640814,3.333333333333333,0.0412470903215439,7216480.0,0.1361100624826827,3.565151973289953,5.722500070006902,0.0011233497999999,0.8055000000000001,0.0002456961904761
